"2025-03-28T15:36:52.59Z","10.0.6.29","Informational","10","A file written to the file-system meets the File Analysis ML algorithm's lowest-confidence threshold for malware.","C:\Windows\Explorer.EXE","@{filename=SharpChrome.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=SafetyKatz.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176194},@{filename=SharpRoast.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=LockLess.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.8.1 compiled binaries; timestamp=1743176201},@{filename=SharpUp.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=SharpDPAPI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176200},@{filename=LockLess.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=RestrictedAdmin.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=SharpRoast.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=Rubeus.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176195}",
"2025-03-28T15:36:52.588Z","10.0.6.29","Low","30","A file written to the file-system meets the File Analysis ML algorithm's low-confidence threshold for malware.","C:\Windows\Explorer.EXE","@{filename=SharpDPAPI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=SharpUp.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=SafetyKatz.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=SharpDump.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=SharpChrome.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=SafetyKatz.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176194},@{filename=SafetyKatz.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176200},@{filename=SafetyKatz.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=SharpWMI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=Certify.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197}",
"2025-03-28T15:36:51.977Z","10.0.6.29","Low","30","A file written to the file-system surpassed a lowest-confidence adware detection threshold.","C:\Windows\Explorer.EXE","@{filename=SharpDPAPI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176200},@{filename=SharpWMI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176199},@{filename=SharpUp.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176201},@{filename=SharpWMI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176201},@{filename=SharpChrome.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=LockLess.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176199},@{filename=SharpChrome.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=LockLess.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=Seatbelt.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176200},@{filename=SharpRoast.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196}",
"2025-03-28T15:36:51.445Z","10.0.6.29","Low","30","A file written to the file-system surpassed a lowest-confidence adware detection threshold.","C:\Windows\Explorer.EXE","@{filename=Seatbelt.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=SharpWMI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176197},@{filename=SafetyKatz.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176200},@{filename=SharpDump.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176200},@{filename=Seatbelt.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176194},@{filename=Certify.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.8.1 compiled binaries; timestamp=1743176201},@{filename=Koh.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.8.1 compiled binaries; timestamp=1743176201},@{filename=SharpDump.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=Certify.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=LockLess.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176195}",
"2025-03-28T15:36:51.443Z","10.0.6.29","Low","30","A file written to the file-system was classified as Adware/PUP based on its SHA256 hash.","C:\Windows\Explorer.EXE","@{filename=SharpDPAPI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=ForgeCert.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=SharpDump.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=Seatbelt.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176194},@{filename=Rubeus.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=SharpWMI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176199},@{filename=Seatbelt.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176200},@{filename=SharpRoast.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=Certify.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=RestrictedAdmin.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197}",
"2025-03-28T15:36:51.443Z","10.0.6.29","Low","30","A file written to the file-system was classified as Adware/PUP based on its SHA256 hash.","C:\Windows\Explorer.EXE","@{filename=SafetyKatz.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176194},@{filename=SharpWMI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=Seatbelt.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=SharpUp.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=Rubeus.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176195},@{filename=SharpDPAPI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=SharpDPAPI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=Certify.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=SharpChrome.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=SharpUp.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195}",
"2025-03-28T15:36:50.93Z","10.0.6.29","High","70","A file written to the file-system meets the cloud-based machine learning model high confidence threshold for malicious files. Detection is based on a high degree of entropy, packing, anti-malware evasion, or other similarity to known malware.","C:\Windows\Explorer.EXE","@{filename=SharpDPAPI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=SharpUp.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=SafetyKatz.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=SafetyKatz.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176200},@{filename=SharpChrome.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=Seatbelt.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=Certify.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.8.1 compiled binaries; timestamp=1743176201},@{filename=Koh.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=LockLess.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=SharpDump.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176200}",
"2025-03-28T15:36:50.928Z","10.0.6.29","High","70","A file written to the file system meets the on-sensor machine learning high confidence threshold for malicious files. Detection is based on a high degree of entropy, packing, anti-malware evasion, or other similarity to known malware.","C:\Windows\Explorer.EXE","@{filename=LockLess.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=Seatbelt.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=Koh.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=Rubeus.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=SharpDump.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=LockLess.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176199},@{filename=SharpChrome.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=SharpDump.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=LockLess.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176195},@{filename=RestrictedAdmin.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197}",
"2025-03-28T15:36:50.928Z","10.0.6.29","High","70","A file written to the file-system meets the cloud-based machine learning model high confidence threshold for malicious files. Detection is based on a high degree of entropy, packing, anti-malware evasion, or other similarity to known malware.","C:\Windows\Explorer.EXE","@{filename=Seatbelt.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=RestrictedAdmin.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176199},@{filename=ForgeCert.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.8.1 compiled binaries; timestamp=1743176201},@{filename=ForgeCert.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=SharpDPAPI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=Rubeus.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176195},@{filename=SharpRoast.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176201},@{filename=SharpDump.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176200},@{filename=SharpWMI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176197},@{filename=Seatbelt.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198}",
"2025-03-28T15:36:50.926Z","10.0.6.29","High","70","A file written to the file system meets the on-sensor machine learning high confidence threshold for malicious files. Detection is based on a high degree of entropy, packing, anti-malware evasion, or other similarity to known malware.","C:\Windows\Explorer.EXE","@{filename=SharpDPAPI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=Seatbelt.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=SafetyKatz.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176194},@{filename=SharpRoast.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=SharpDump.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=SharpUp.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=RestrictedAdmin.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=SharpDPAPI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176200},@{filename=SharpWMI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176201},@{filename=SharpUp.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198}",
"2025-03-28T15:36:50.926Z","10.0.6.29","High","70","A file written to the file system meets the on-sensor machine learning high confidence threshold for malicious files. Detection is based on a high degree of entropy, packing, anti-malware evasion, or other similarity to known malware.","C:\Windows\Explorer.EXE","@{filename=SharpDPAPI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=Certify.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176199},@{filename=SharpRoast.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=ForgeCert.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=SharpDump.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176200},@{filename=SharpUp.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=Rubeus.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176199},@{filename=SharpChrome.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=SharpWMI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176195},@{filename=LockLess.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176195}",
"2025-03-28T15:36:50.923Z","10.0.6.29","High","70","A file written to the file-system meets the cloud-based machine learning model high confidence threshold for malicious files. Detection is based on a high degree of entropy, packing, anti-malware evasion, or other similarity to known malware.","C:\Windows\Explorer.EXE","@{filename=SafetyKatz.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master; timestamp=1743176194},@{filename=Seatbelt.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198},@{filename=SharpDPAPI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176200},@{filename=ForgeCert.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.8.1 compiled binaries; timestamp=1743176201},@{filename=RestrictedAdmin.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176199},@{filename=SafetyKatz.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v3.5 compiled binaries; timestamp=1743176196},@{filename=Koh.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=Koh.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.7.2 compiled binaries; timestamp=1743176199},@{filename=LockLess.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176197},@{filename=SharpDPAPI.exe; filepath=\Device\HarddiskVolume1\Users\plumber\Downloads\Ghostpack-CompiledBinaries-master\Ghostpack-CompiledBinaries-master\dotnet v4.5 compiled binaries; timestamp=1743176198}",
