"timestamp","Host","severity_name","severity","description","cmdline","files_written","entities"
"2025-03-28T10:58:47.126Z","10.0.7.12","High","70","Attacker tooling (such as SecretsDump or crackmapexec) was observed attempting to access the registry for stored credentials. This activity is indicative of remote credential dumping. Please review associated telemetry for remote registry and/or system access.","C:\Windows\system32\svchost.exe -k localService -p -s RemoteRegistry","",
"2025-03-28T10:58:31.829Z","10.0.7.11","Medium","50","A process has scheduled an unusual task. Some malware schedules tasks to maintain persistence. If this task unexpected, review it.","""cmd.exe"" /C whoami > C:\Windows\Temp\CqUyfMLQ.tmp 2>&1","",
"2025-03-28T10:58:31.829Z","10.0.7.11","High","70","A process gathered identifying information about other network systems. Adversaries can use remote system information to attempt lateral movement. Review the process tree.","""cmd.exe"" /C whoami > C:\Windows\Temp\CqUyfMLQ.tmp 2>&1","",
"2025-03-28T10:57:28.891Z","10.0.7.11","High","70","A process gathered identifying information about other network systems. Adversaries can use remote system information to attempt lateral movement. Review the process tree.","""cmd.exe"" /C whoami > C:\Windows\Temp\rRzewGlH.tmp 2>&1","",
"2025-03-28T10:57:28.89Z","10.0.7.11","Medium","50","A process has scheduled an unusual task. Some malware schedules tasks to maintain persistence. If this task unexpected, review it.","""cmd.exe"" /C whoami > C:\Windows\Temp\rRzewGlH.tmp 2>&1","",
"2025-03-28T10:43:01.46Z","10.0.7.11","High","70","Attacker tooling (such as SecretsDump or crackmapexec) was observed attempting to access the registry for stored credentials. This activity is indicative of remote credential dumping. Please review associated telemetry for remote registry and/or system access.","C:\Windows\system32\svchost.exe -k localService -p -s RemoteRegistry","",
"2025-03-28T10:41:30.02Z","10.0.7.11","High","70","A process gathered identifying information about other network systems. Adversaries can use remote system information to attempt lateral movement. Review the process tree.","""cmd.exe"" /C net group ""Domain Admins"" plumber /add /y > C:\Windows\Temp\eUPjMwyp.tmp 2>&1","",
"2025-03-28T10:41:30.02Z","10.0.7.11","Medium","50","A process has scheduled an unusual task. Some malware schedules tasks to maintain persistence. If this task unexpected, review it.","""cmd.exe"" /C net group ""Domain Admins"" plumber /add /y > C:\Windows\Temp\eUPjMwyp.tmp 2>&1","",
"2025-03-28T10:41:02.379Z","10.0.7.11","Medium","50","A process has scheduled an unusual task. Some malware schedules tasks to maintain persistence. If this task unexpected, review it.","""cmd.exe"" /C net user plumber TestGeslo123! /add /y > C:\Windows\Temp\GEboblhf.tmp 2>&1","",
"2025-03-28T09:00:13.898Z","10.0.7.45","High","70","A process appears to be staging data. Adversaries can migrate data to a central location prior to exfiltration. Review the accessed files and process tree.","tar czf /tmp/linux_logs.tar.gz --ignore-failed-read /root/.bash_history /home/ubuntu/.bash_history /home/admin/.bash_history /var/log /var/lib/influxdb/ /var/lib/grafana/ /opt/scadalts/mysql/server/data/ /opt/scadalts/mysql/server/mysqld.log /opt/scadalts/tomcat/server/logs/","",
"2025-03-28T08:30:00.972Z","10.0.7.60","High","70","A process appears to be staging data. Adversaries can migrate data to a central location prior to exfiltration. Review the accessed files and process tree.","tar czf /tmp/linux_logs.tar.gz --ignore-failed-read /root/.bash_history /home/ubuntu/.bash_history /home/admin/.bash_history /var/log /var/lib/influxdb/ /var/lib/grafana/ /opt/scadalts/mysql/server/data/ /opt/scadalts/mysql/server/mysqld.log /opt/scadalts/tomcat/server/logs/","",
"2025-03-28T08:30:00.95Z","10.0.7.45","High","70","A process appears to be staging data. Adversaries can migrate data to a central location prior to exfiltration. Review the accessed files and process tree.","tar czf /tmp/linux_logs.tar.gz --ignore-failed-read /root/.bash_history /home/ubuntu/.bash_history /home/admin/.bash_history /var/log /var/lib/influxdb/ /var/lib/grafana/ /opt/scadalts/mysql/server/data/ /opt/scadalts/mysql/server/mysqld.log /opt/scadalts/tomcat/server/logs/","",
