SEVERITY,ID,OCCURRED_AT,TYPE,DETECTION_QUADS,SUMMARY,CONTENT,DETECTION,ASSET_IDS,SOURCE_HOST_NAME,DESTINATION_HOST_NAME,SOURCE_IP,DESTINATION_IP,OTHER_IP,SOURCE,PACKET_CAPTURE_STATE
Low,28584,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28585,2025-03-28T08:52:40Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28586,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28587,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Medium,28628,2025-03-28T08:52Z,Indicator,Threat Behavior,HTTP Request /etc/passwd,HTTP Request /etc/passwd,HTTP Hunting Signatures,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Medium,28643,2025-03-28T08:52:07Z,Indicator,Indicator,Potential SolarView Compact OS Command Injection Attempt CVE-2022-29303,Potential SolarView Compact OS Command Injection Attempt CVE-2022-29303,SolarView Compact OS Command Injection CVE-2022-29303,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28683,2025-03-28T08:52:38Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28704,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28706,2025-03-28T08:52:38Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28714,2025-03-28T08:52:38Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28732,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28733,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28766,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28884,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28906,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28908,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28912,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28917,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28938,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28941,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28962,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28969,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28976,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,28986,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29001,2025-03-28T08:52:39Z,Indicator,Indicator,HTTP Request for .jar File,HTTP Request for .jar File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29026,2025-03-28T08:53:24Z,Indicator,Indicator,DNS Query to Suspicious TLD .recipes,DNS Query to Suspicious TLD .recipes,Suspicious TLD Signatures,"1898,69",,,10.0.6.30,8.8.8.8,,Network Traffic,
Low,29034,2025-03-28T08:53:28Z,Indicator,Indicator,HTTP Request for .cmd File,HTTP Request for .cmd File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29048,2025-03-28T08:53:40Z,Indicator,Threat Behavior,HTTP Request .bash_history,HTTP Request .bash_history,HTTP Hunting Signatures,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
High,29058,2025-03-28T08:53:43Z,Indicator,Indicator,Ivanti Endpoint Manager Mobile Check/Exploitation Attempt (CVE-2023-35078) (aad),Ivanti Endpoint Manager Mobile Check/Exploitation Attempt (CVE-2023-35078) (aad),Ivanti Connect Secure Exploit Suricata Signatures,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Medium,29086,2025-03-28T08:53:43Z,Indicator,Indicator,ET EXPLOIT Possible Citrix Application Delivery Controller Arbitrary Code Execution Attempt (CVE-2019-19781) 2029206,ET EXPLOIT Possible Citrix Application Delivery Controller Arbitrary Code Execution Attempt (CVE-2019-19781) 2029206,Citrix Exploit CVE-2019-19781,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Medium,29087,2025-03-28T08:53:30Z,Indicator,Indicator,Possible Boa Web Server File Traversal Exploit,Possible Boa Web Server File Traversal Exploit,Possible Boa Webserver Exploit,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29088,2025-03-28T08:53:49Z,Indicator,Indicator,HTTP Request for .cmd File,HTTP Request for .cmd File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Medium,29089,2025-03-28T08:53:37Z,Indicator,Threat Behavior,HTTP Request /etc/hosts,HTTP Request /etc/hosts,HTTP Hunting Signatures,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
High,29095,2025-03-28T08:53:39Z,Indicator,Indicator,Ivanti Endpoint Manager Mobile Check/Exploitation Attempt (CVE-2023-35082) (asfV3),Ivanti Endpoint Manager Mobile Check/Exploitation Attempt (CVE-2023-35082) (asfV3),Ivanti Connect Secure Exploit Suricata Signatures,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29102,2025-03-28T08:53:49Z,Indicator,Indicator,HTTP Request for .cmd File,HTTP Request for .cmd File,HTTP Request for File Extension,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29106,2025-03-28T08:52:15Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 27 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29107,2025-03-28T08:52:15Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 27 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29108,2025-03-28T08:52:15Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 27 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29109,2025-03-28T08:52:15Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 27 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29110,2025-03-28T08:52:15Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 27 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29111,2025-03-28T08:52:15Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 26 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29112,2025-03-28T08:52:15Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 27 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29113,2025-03-28T08:52:15Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 27 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29114,2025-03-28T08:52:15Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 27 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29115,2025-03-28T08:52:15Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 30 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29116,2025-03-28T08:52:15Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 26 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29117,2025-03-28T08:52:15Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 27 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29118,2025-03-28T08:52:15Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 27 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29119,2025-03-28T08:52:01Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 32 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1898,1810",,,10.0.6.30,10.0.6.12,,Network Traffic,
Low,29135,2025-03-28T08:52Z,Network Analytic,Threat Behavior,Authentication Brute Force Attempt,Authentication Brute Force attempt from 10.0.6.30 to 10.0.6.12. 32 attempts were made in less than 120 seconds.,Authentication Brute Force Attempts,"1810,1898",,,10.0.6.30,10.0.6.12,,Network Traffic,
High,29171,2025-03-28T08:57:24Z,Indicator,Threat Behavior,HTTP POST with Encoded Payload - Possible Cobalt Strike C2,HTTP POST with Encoded Payload - Possible Cobalt Strike C2,Cobalt Strike C2,"1898,1754",,,10.0.6.30,10.0.6.11,,Network Traffic,
High,29226,2025-03-28T08:57:08Z,Indicator,Indicator,SAP ICM MPI Desynchronization Scanning Activity (CVE-2022-22536) M1,SAP ICM MPI Desynchronization Scanning Activity (CVE-2022-22536) M1,SAP NetWeaver ICMAD Exploit,"1898,1754",,,10.0.6.30,10.0.6.11,,Network Traffic,
Medium,29267,2025-03-28T08:57:06Z,Indicator,Indicator,WinRM wsman Access,WinRM wsman Access,WinRM Signatures,"1898,1754",,,10.0.6.30,10.0.6.11,,Network Traffic,
Medium,29288,2025-03-28T08:57:08Z,Indicator,Indicator,Potential SolarView Compact OS Command Injection Attempt CVE-2022-29303,Potential SolarView Compact OS Command Injection Attempt CVE-2022-29303,SolarView Compact OS Command Injection CVE-2022-29303,"1898,1754",,,10.0.6.30,10.0.6.11,,Network Traffic,
