SEVERITY,ID,OCCURRED_AT,TYPE,DETECTION_QUADS,SUMMARY,CONTENT,DETECTION,ASSET_IDS,SOURCE_HOST_NAME,DESTINATION_HOST_NAME,SOURCE_IP,DESTINATION_IP,OTHER_IP,SOURCE,PACKET_CAPTURE_STATE
Low,29507,2025-03-28T08:37:58Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.3.30.,SSH Authentication Failure,"2896,1896",,,10.0.242.127,10.0.3.30,,f5184a70-dfad-4def-961c-c72d37d5b07d,
Low,29617,2025-03-28T08:59:44Z,Asset,Configuration,Detected 896 NewUserAgent between 2025-03-28T08:45:00.942Z and 2025-03-28T08:59:44.327Z,"Sample NewUserAgent values include:
  dst__port: ('',);
  uuid: 05c37c80-0db6-4e8b-a597-4c7287f31aac, 122a67d4-c331-4c7f-9c66-6a17c6562446, e8dfc6af-48d4-441e-8a64-dd7e56bb4405, 09486360-d9b2-4a33-b166-5c10106eb991, 00f6e664-6450-4756-ae38-5f68cf51665c, 05b20a51-2ad7-4183-926d-c5b11c96b7e8, 055c6764-3df9-4f6f-af7e-1ff4b38a32bf, 0b7d22c6-d7c0-4920-a1e5-266ce319424e, 3b5cc11f-45cc-430b-bc20-208eb86dc788, 0ef0fed3-32b1-49fa-9121-9b36fc8fdced;
  src__mac: ;
  src_ip: 10.0.7.30, 10.0.9.30, 10.0.242.127, 10.0.1.30, 10.0.7.29, 10.0.6.30, 10.0.6.11, 10.0.7.11, 10.0.3.30, 10.0.5.30;
  dst__mac: ;
  protocol: ;
  src_asset_id: 1680, 1898, 1896, 1910, 1936, 1772, 2896, 1754, 1921, 1914;
  dst__ip: ;
  src__port: ('',);
  user_agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.7.25, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.79, Mozilla/5.0 (Knoppix; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.7.23, Mozilla/5.0 (Macintosh; Intel Mac OS X 14.0) AppleWebKit/618.25.8 (KHTML, like Gecko) Version/17.3 Safari/618.25.8, Mozilla/5.0 (SS; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.0 Safari/537.36, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.4.24;
  src__ip: ;",User Agent First Seen,"2896,1772,1754,1914,1898,1896,1910,1921,1936,1680",,,,,"10.0.242.127,10.0.7.11,10.0.6.11,10.0.7.30,10.0.6.30,10.0.3.30,10.0.12.30,10.0.9.30,10.0.5.30,10.0.7.29","05c37c80-0db6-4e8b-a597-4c7287f31aac, 122a67d4-c331-4c7f-9c66-6a17c6562446, e8dfc6af-48d4-441e-8a64-dd7e56bb4405, 09486360-d9b2-4a33-b166-5c10106eb991, 00f6e664-6450-4756-ae38-5f68cf51665c, 05b20a51-2ad7-4183-926d-c5b11c96b7e8, 055c6764-3df9-4f6f-af7e-1ff4b38a32bf, 0b7d22c6-d7c0-4920-a1e5-266ce319424e, 3b5cc11f-45cc-430b-bc20-208eb86dc788, 0ef0fed3-32b1-49fa-9121-9b36fc8fdced",
Low,29739,2025-03-28T09:12:13Z,Communication,Configuration,Detected 12 NewSMBTraffic between 2025-03-28T09:02:13.502Z and 2025-03-28T09:12:13.674Z,"Sample NewSMBTraffic values include:
  dst__port: ('',);
  dst_asset_id: 1713, 1697, 48, 1841, 1699, 1746, 1832, 47, 1791, 1914;
  uuid: e462aa63-790b-4450-9097-793dabe814e5, f2a4ecc1-6f35-47cf-82e6-d322e3c37cd5, 841b44db-229a-4e24-bb4e-ba7bf828eaa5, 110a323e-fd75-4044-aaca-c12472fb3bb2, 79756465-53de-43af-b855-48e9c97c198d, 994cb7e2-7744-49c0-ba9e-36b4b0386a32, af9881ba-d628-41d3-ac47-e1473a6f33e4, b8517727-1053-447f-807e-7c03c3422bfe, 7c9d9661-24ad-43c2-a917-59b317301364, 48d0bc76-90cc-4430-ac9b-d419c12ff116;
  src__mac: ;
  dst__mac: ;
  log_type: SMB_FileInfo, SMB_TreeInfo;
  protocol: ;
  versions: , SMB2, SMB1;
  src_asset_id: 1680, 1905, 1898, 1896, 1936, 154, 1916, 1914;
  dst__ip: ;
  src__port: ('',);
  src__ip: ;",New SMB Communication Detection,"1680,1905,1898,1896,1936,154,1916,1914,1713,1697,48,1841,1699,1746,1832,47,1791",,,"10.0.7.29,10.0.4.30,10.0.6.30,10.0.3.30,10.0.5.30,10.0.2.30,10.0.8.30,10.0.7.30","10.0.7.30,10.0.3.11,10.0.5.12,10.0.2.11,10.0.7.12,10.0.5.11,10.0.6.29,10.0.4.11,10.0.2.12,10.0.3.12",,"e462aa63-790b-4450-9097-793dabe814e5, f2a4ecc1-6f35-47cf-82e6-d322e3c37cd5, 841b44db-229a-4e24-bb4e-ba7bf828eaa5, 110a323e-fd75-4044-aaca-c12472fb3bb2, 79756465-53de-43af-b855-48e9c97c198d, 994cb7e2-7744-49c0-ba9e-36b4b0386a32, af9881ba-d628-41d3-ac47-e1473a6f33e4, b8517727-1053-447f-807e-7c03c3422bfe, 7c9d9661-24ad-43c2-a917-59b317301364, 48d0bc76-90cc-4430-ac9b-d419c12ff116",
Low,29785,2025-03-28T08:59:54Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.3.30.,SSH Authentication Failure,"1896,2896",,,10.0.242.127,10.0.3.30,,c2716ffd-22ac-446b-9f82-e9a329c8d6cf,
Low,29797,2025-03-28T08:59:13Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.3.59.,SSH Authentication Failure,"2896,1795",,,10.0.242.127,10.0.3.59,,92902896-eeb1-4eff-a0dc-0b4aaa7fbdec,
Low,30322,2025-03-28T09:43:34Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.3.30.,SSH Authentication Failure,"2896,1896",,,10.0.242.127,10.0.3.30,,ac655907-53e9-48c3-902b-83a3e79ee92b,
Low,30344,2025-03-28T08:40:28Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.3.30.,SSH Authentication Failure,"2896,1896",,,10.0.242.127,10.0.3.30,,bda0bd93-8f5b-424c-b4c6-8350395a6f93,
Low,30397,2025-03-28T09:57:42Z,Indicator,Threat Behavior,LDAP Request ServicePrincipalName Accounts - Kerberoasting Possible,LDAP Request ServicePrincipalName Accounts - Kerberoasting Possible,LDAP Based Recon,"1713,1896",,,10.0.3.30,10.0.3.11,,Network Traffic,
High,30400,2025-03-28T09:58:29Z,Indicator,Indicator,Nmap - HTTP URI Request from Nmap Scanner,Nmap - HTTP URI Request from Nmap Scanner,Nmap Signatures,"1896,1709",,,10.0.3.30,10.0.3.29,,Network Traffic,
Low,31122,2025-03-28T08:55:51Z,Communication,Configuration,New Global User Agent,User Agent 'feroxbuster/2.11.0' was seen in the environment for the first time. Originating from asset 1896 (10.0.3.30) to 10.0.3.12 (localhost).,User Agent First Seen Globally,"1896,1791",,,10.0.3.30,10.0.3.12,,0084da01-5727-459c-807f-85f9ed7e60d1,
Low,32284,2025-03-28T09:48:18Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.3.30.,SSH Authentication Failure,"2896,1896",,,10.0.242.127,10.0.3.30,,8676bd54-d02c-4d17-8c53-84a6a2c9e07d,
Low,32286,2025-03-28T09:47:45Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.3.30.,SSH Authentication Failure,"2896,1896",,,10.0.242.127,10.0.3.30,,0ca97210-a2e0-42b6-ad3b-b3daaae4f972,
Low,32304,2025-03-28T08:52:31Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.3.30.,SSH Authentication Failure,"2896,1896",,,10.0.242.127,10.0.3.30,,f7883f0b-cfd9-4acc-8ade-27b8738bf2c4,
Low,32306,2025-03-28T08:40:01Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.3.30.,SSH Authentication Failure,"2896,1896",,,10.0.242.127,10.0.3.30,,7c6f063e-a405-4f3f-ab38-941b44734792,
Low,32309,2025-03-28T08:38:18Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.3.30.,SSH Authentication Failure,"2896,1896",,,10.0.242.127,10.0.3.30,,0101cb94-96fb-470f-b2b5-f162ea2ed34d,
Low,32322,2025-03-28T09:58:47Z,Communication,Configuration,New SMB Communication detected,New SMB_FileInfo (version: ) traffic between Asset:1896 and Asset:1709,New SMB Communication Detection,"1896,1709",,,10.0.3.30,10.0.3.29,,18d2b494-6b33-45bf-934f-672ca7b6966f,
High,32333,2025-03-28T10:00:21Z,Indicator,Indicator,Nmap - SIP Request,Nmap - SIP Request,Nmap Signatures,"1896,1709",,,10.0.3.30,10.0.3.29,,Network Traffic,
Low,32376,2025-03-28T10:03:30Z,Communication,Configuration,New SMB Communication detected,"New SMB_FileInfo (version: ['SMB1', 'SMB2']) traffic between Asset:1896 and Asset:1709",New SMB Communication Detection,"1896,1709",,,10.0.3.30,10.0.3.29,,d2c785ed-27af-4e5d-8fd2-707adc637c6c,
Low,32382,2025-03-28T10:12:21Z,Communication,Configuration,Detected 15 RDP New Comms between 2025-03-28T10:05:23.034Z and 2025-03-28T10:12:21.983Z,"Sample RDP New Comms values include:
  rdp_client_name: ;
  dst__port: ('',);
  ip_src: 10.0.9.30, 10.0.3.29, 10.0.10.30, 10.0.9.44, 10.0.3.12, 10.0.10.11, 10.0.3.30;
  dst_asset_id: 1896, 1709, 1727, 1801, 1919, 1735, 1921, 1791;
  rdp_keyboard_layout: ;
  ip_dst: 10.0.9.30, 10.0.3.29, 10.0.10.30, 10.0.9.44, 10.0.3.12, 10.0.10.11, 10.0.10.29, 10.0.3.30;
  rdp_selected_protocol: , hybrid, hybrid_ex, rds_tls;
  src__mac: ;
  dst__mac: ;
  protocol: ;
  src_asset_id: 1896, 1709, 1727, 1919, 1921, 1735, 1791;
  dst__ip: ;
  src__port: ('',);
  rdp_rt_cookie: , nmap, alice, devel;
  src__ip: ;",RDP New Comms Pattern,"1896,1709,1791,1727,1919,1921,1735,1801",,,"10.0.3.30,10.0.3.29,10.0.3.12,10.0.9.44,10.0.10.30,10.0.9.30,10.0.10.11","10.0.3.30,10.0.3.29,10.0.3.12,10.0.9.44,10.0.10.30,10.0.9.30,10.0.10.11,10.0.10.29",,,
Low,32386,2025-03-28T10:09:39Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.3.30.,SSH Authentication Failure,"1896,2896",,,10.0.242.127,10.0.3.30,,21248b11-4ec1-479d-8560-06d10d249084,
Low,32409,2025-03-28T08:55:26Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.3.30.,SSH Authentication Failure,"1896,2896",,,10.0.242.127,10.0.3.30,,3ca74ec0-868d-40e5-9c93-3acdfae34347,
Low,32412,2025-03-28T08:52:50Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.3.30.,SSH Authentication Failure,"1896,2896",,,10.0.242.127,10.0.3.30,,a7d3f1b3-a053-4200-9b09-1b838ba21515,
Low,32564,2025-03-28T10:03:15Z,Communication,Threat Behavior,Interactive Session Pivot,Asset 2896 (10.0.242.127) connected via SSH to asset 1896 (10.0.3.30) to then pivot to asset 1791 (10.0.3.12) via RDP.,Interactive Session Pivots,"1791,2896",,,10.0.242.127,10.0.3.12,,,
Low,32703,2025-03-28T10:16:39Z,Communication,Threat Behavior,Interactive Session Pivot,Asset 2896 (10.0.242.127) connected via SSH to asset 1896 (10.0.3.30) to then pivot to asset 1709 (10.0.3.29) via RDP.,Interactive Session Pivots,"2896,1709",,,10.0.242.127,10.0.3.29,,,
Low,32710,2025-03-28T10:20:40Z,Communication,Configuration,Detected 14 NewX509Certificate between 2025-03-28T10:09:43.755Z and 2025-03-28T10:20:40.228Z,"Sample NewX509Certificate values include:
  server: 104.83.120.20, 185.199.108.133, 20.86.201.138, 20.44.10.123, 104.126.37.186, 216.58.212.170, 51.11.192.50, 142.250.185.170, 104.126.37.137, 140.82.112.21;
  subject: , C=US, ST=WA, L=Redmond, O=Microsoft Corporation, CN=arc.msn.com;
  not_before: , 2025-03-09T16:45:25Z;
  server_asset_id: 3809, 3807, 3579, 2820, 3800, 3803, 3805, 3782, 3602, 3804;
  dst__port: ('',);
  dns: ;
  uuid: 65f8914d-1c82-4fe1-bd4a-1baa4dfbd581, 8cdee813-9716-447c-857a-58fb3305de97, 978eec14-53c6-4691-a366-f979a360b7eb, ce836910-abc8-4d8e-9196-3667b39ce3a0, 530c727a-afde-4efc-8932-c8368340e11e, 10b5dc2a-dd69-480b-8d6e-2b22329b43ea, 80eebac8-5eb3-438c-833e-d9704899b823, bb9c42cf-c11c-4955-a48f-05ad2a37a655, 98dcd21c-bfcb-43cd-b3b9-63115e279b9c, 6e35ebe0-0b64-47f5-98fc-c005a37c9717;
  issuer: , C=US, O=Microsoft Corporation, CN=Microsoft Azure RSA TLS Issuing CA 03;
  client_asset_id: 1921, 44, 1709, 1746;
  src__mac: ;
  not_after: , 2025-09-05T16:45:25Z;
  dst__mac: ;
  protocol: ;
  dst__ip: ;
  client: 10.0.9.30, 10.0.1.29, 10.0.6.29, 10.0.3.29;
  src__port: ('',);
  src__ip: ;",X509 Certificate First Seen,"1921,3809,3807,3579,2820,3800,3803,3805,3782,3602,3804,44,1709,1746",,,"20.44.10.123,142.250.185.170,185.199.108.133,20.190.160.22,104.83.120.20,51.11.192.50,216.58.212.170,184.25.50.72,116.203.101.164,20.86.201.138","10.0.9.30,10.0.1.29,10.0.3.29,10.0.6.29",,"65f8914d-1c82-4fe1-bd4a-1baa4dfbd581, 8cdee813-9716-447c-857a-58fb3305de97, 978eec14-53c6-4691-a366-f979a360b7eb, ce836910-abc8-4d8e-9196-3667b39ce3a0, 530c727a-afde-4efc-8932-c8368340e11e, 10b5dc2a-dd69-480b-8d6e-2b22329b43ea, 80eebac8-5eb3-438c-833e-d9704899b823, bb9c42cf-c11c-4955-a48f-05ad2a37a655, 98dcd21c-bfcb-43cd-b3b9-63115e279b9c, 6e35ebe0-0b64-47f5-98fc-c005a37c9717",
Low,32716,2025-03-28T10:29:36Z,Indicator,Threat Behavior,LDAP Request ServicePrincipalName,LDAP Request ServicePrincipalName,LDAP Based Recon,"1713,1896",,,10.0.3.30,10.0.3.11,,Network Traffic,
