SEVERITY,ID,OCCURRED_AT,TYPE,DETECTION_QUADS,SUMMARY,CONTENT,DETECTION,ASSET_IDS,SOURCE_HOST_NAME,DESTINATION_HOST_NAME,SOURCE_IP,DESTINATION_IP,OTHER_IP,SOURCE,PACKET_CAPTURE_STATE
Low,38672,2025-03-28T15:22:10Z,Communication,Threat Behavior,SMB File Open,"An SMB FILE_OPEN action was seen on Asset 48 (10.0.2.11) from Asset 154 (10.0.2.30) . The script executed the following action ['SMB::FILE_OPEN', 'SMB::FILE_OVERWRITE_IF'] .",SMB File Open,"48,154",,,10.0.2.30,10.0.2.11,,e3246be9-5baa-4563-9991-ca0c879e52b1,
Low,38691,2025-03-28T15:25:11Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,daa20b8f-7742-4e01-b43b-d5d35f44975e,
Low,38698,2025-03-28T15:22:53Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,12eefb80-426c-47b9-b36a-2d2c60173779,
Low,38701,2025-03-28T15:22:35Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,322f43aa-c135-4f28-ae59-314a7f13f5a5,
Low,38703,2025-03-28T15:22:04Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,f1e8fa4a-0d36-43f3-b619-6e3479530762,
Low,38709,2025-03-28T15:22:17Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,300b5370-55fd-43c4-8eb8-36b6bc4fec2b,
Medium,38799,2025-03-28T15:36:35Z,Indicator,Threat Behavior,RDP Auth Bypass Attempt Possible,RDP Auth Bypass Attempt Possible,RDP Negotiation Request,"142,143",,,10.0.2.44,10.0.2.59,,Network Traffic,
Low,38927,2025-03-28T14:54:19Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,6e204201-4ceb-4436-b48a-3d137d1cf72b,
Low,38966,2025-03-28T15:33:56Z,Communication,Threat Behavior,Interactive Session Pivot,Asset 154 (10.0.2.30) connected via RDP to asset 143 (10.0.2.44) to then pivot to asset 142 (10.0.2.59) via RDP.,Interactive Session Pivots,"154,142",,,10.0.2.30,10.0.2.59,,,
Low,38970,2025-03-28T15:31:07Z,Communication,Threat Behavior,Interactive Session Pivot,Asset 2896 (10.0.242.127) connected via SSH to asset 154 (10.0.2.30) to then pivot to asset 143 (10.0.2.44) via RDP.,Interactive Session Pivots,"2896,143",,,10.0.242.127,10.0.2.44,,,
Low,39379,2025-03-28T14:53:43Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,2889992f-7272-4499-8f90-c018b5a040ea,
Low,41167,2025-03-28T15:49:20Z,Communication,Threat Behavior,Interactive Session Pivot,Asset 2896 (10.0.242.127) connected via SSH to asset 154 (10.0.2.30) to then pivot to asset 143 (10.0.2.44) via RDP.,Interactive Session Pivots,"2896,143",,,10.0.242.127,10.0.2.44,,,
Low,41171,2025-03-28T15:49:38Z,Communication,Threat Behavior,Interactive Session Pivot,Asset 154 (10.0.2.30) connected via RDP to asset 143 (10.0.2.44) to then pivot to asset 142 (10.0.2.59) via RDP.,Interactive Session Pivots,"142,154",,,10.0.2.30,10.0.2.59,,,
Low,41636,2025-03-28T16:25:36Z,Indicator,Threat Behavior,SSH Banner Invalid,SSH Banner Invalid,SSH Hunting Signatures,"2896,154",,,10.0.242.127,10.0.2.30,,Network Traffic,
Low,41695,2025-03-28T16:17:28Z,Communication,Threat Behavior,Interactive Session Pivot,Asset 154 (10.0.2.30) connected via RDP to asset 143 (10.0.2.44) to then pivot to asset 142 (10.0.2.59) via RDP.,Interactive Session Pivots,"142,154",,,10.0.2.30,10.0.2.59,,,
Low,41698,2025-03-28T16:17:03Z,Communication,Threat Behavior,Interactive Session Pivot,Asset 2896 (10.0.242.127) connected via SSH to asset 154 (10.0.2.30) to then pivot to asset 143 (10.0.2.44) via RDP.,Interactive Session Pivots,"2896,143",,,10.0.242.127,10.0.2.44,,,
Low,41704,2025-03-28T16:22:21Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,e5c9c7e2-1e6a-4580-9b0a-57e31f3700f7,
Low,41705,2025-03-28T16:24:42Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,9080adc1-c475-45aa-85cc-ae8f880870b5,
Low,41706,2025-03-28T16:28:26Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,43540475-9234-4026-82d1-fdee61ecb9f6,
Low,41708,2025-03-28T16:20:41Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,c039c708-5d2d-46b5-b323-336382ea753c,
Low,41712,2025-03-28T16:17:52Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,91afe3d9-dcb1-44bc-bfa1-78b5c3108367,
Low,41713,2025-03-28T16:16:22Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,165a40ed-cf20-42cc-a61b-bf1d42a40603,
Low,41954,2025-03-28T15:03:32Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.2.30.,SSH Authentication Failure,"2896,154",,,10.0.242.127,10.0.2.30,,5669619d-9b54-444f-98a9-87402c3a0406,
Low,42001,2025-03-28T16:32:13Z,Communication,Threat Behavior,Interactive Session Pivot,Asset 154 (10.0.2.30) connected via RDP to asset 143 (10.0.2.44) to then pivot to asset 142 (10.0.2.59) via RDP.,Interactive Session Pivots,"142,154",,,10.0.2.30,10.0.2.59,,,
Low,42002,2025-03-28T16:32:13Z,Communication,Threat Behavior,Interactive Session Pivot,Asset 2896 (10.0.242.127) connected via SSH to asset 154 (10.0.2.30) to then pivot to asset 143 (10.0.2.44) via RDP.,Interactive Session Pivots,"2896,143",,,10.0.242.127,10.0.2.44,,,
