"timestamp","Host","severity_name","severity","description","cmdline","files_written","entities"
"2025-03-28T15:41:42.79Z","10.0.10.29","High","70","A process appears to be launching mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate further.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T15:41:42.79Z","10.0.10.29","High","70","This file meets the machine learning-based on-sensor AV protection's high confidence threshold for malicious files.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T15:41:07.244Z","10.0.10.29","High","70","This file meets the machine learning-based on-sensor AV protection's high confidence threshold for malicious files.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T15:41:07.244Z","10.0.10.29","High","70","A process appears to be launching mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate further.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T15:39:33.97Z","10.0.10.29","High","70","A process has written a suspicious file to disk. Adversaries may write a malicious file to a commonly trusted directory, use a benign name, or a mismatched file extension. This is done for the sake of evading defenses and observation. Check the activity and surrounding events are expected in your environment.","C:\Windows\Explorer.EXE","@{filename=Administrator.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743165920},@{filename=test.crd.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743170879},@{filename=User Accounts.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743170945},@{filename=nsrev_PLUMETECH-DC1-CA.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743170005},@{filename=tmp.crd.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743171841},@{filename=Downloads.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743173060},@{filename=passwords.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743175613},@{filename=tmp.crd.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743171766},@{filename=tmp.crd.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743173060},@{filename=NTUSER.DAT.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743165920}",
"2025-03-28T15:39:33.97Z","10.0.10.29","High","70","A file written to the file system meets the on-sensor machine learning high confidence threshold for malicious files. Detection is based on a high degree of entropy, packing, anti-malware evasion, or other similarity to known malware.","C:\Windows\Explorer.EXE","@{filename=Credential Manager.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743170945},@{filename=tmp.crd.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743171692},@{filename=Nina.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743175464},@{filename=System and Security.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743170514},@{filename=CertEnroll (dc1.plumetech.local).lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743170005},@{filename=test.crd.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743170879},@{filename=tmp.crd.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743171766},@{filename=out.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743175544},@{filename=nsrev_PLUMETECH-DC1-CA.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743170005},@{filename=NTUSER.DAT.lnk; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743165920}",
"2025-03-28T15:11:18.256Z","10.0.10.29","High","70","A suspicious .NET module was loaded into the process. Adversaries may load malicious .NET assemblies into a process in order to conceal the execution of malicious payloads. Investigate the process and surrounding events.","""C:\Users\Nina\something64.exe"" -s -o out.log","",
"2025-03-28T15:11:17.038Z","10.0.10.29","Low","30","This file meets the Adware/PUP Anti-malware ML algorithm's low-confidence threshold.","""C:\Users\Nina\something64.exe"" -s -o out.log","",
"2025-03-28T15:10:40.859Z","10.0.10.29","High","70","A suspicious .NET module was loaded into the process. Adversaries may load malicious .NET assemblies into a process in order to conceal the execution of malicious payloads. Investigate the process and surrounding events.","""C:\Users\Nina\something64.exe""","",
"2025-03-28T15:10:40.352Z","10.0.10.29","Low","30","This file meets the Adware/PUP Anti-malware ML algorithm's low-confidence threshold.","""C:\Users\Nina\something64.exe""","",
"2025-03-28T15:10:25.907Z","10.0.10.29","High","70","A suspicious .NET module was loaded into the process. Adversaries may load malicious .NET assemblies into a process in order to conceal the execution of malicious payloads. Investigate the process and surrounding events.","""C:\Users\Nina\something64.exe""","",
"2025-03-28T15:10:24.853Z","10.0.10.29","Low","30","This file meets the Adware/PUP Anti-malware ML algorithm's low-confidence threshold.","""C:\Users\Nina\something64.exe""","",
"2025-03-28T15:09:14.413Z","10.0.10.29","Low","30","A file written to the file-system surpassed a low-confidence adware detection threshold.","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ","@{filename=something64.exe; filepath=\Device\HarddiskVolume1\Users\Nina; timestamp=1743174553},@{filename=__PSScriptPolicyTest_tgjs2mhm.xtt.ps1; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Temp\1; timestamp=1743174519},@{filename=something64.exe; filepath=\Device\HarddiskVolume1\Users\Nina; timestamp=1743174552},@{filename=something64.exe; filepath=\Device\HarddiskVolume1\Users\Nina; timestamp=1743174554}",
"2025-03-28T15:08:26.686Z","10.0.10.29","Low","30","A file written to the file-system surpassed a low-confidence adware detection threshold.","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2156,i,15143773492852869997,2182156210661159266,262144 --variations-seed-version --mojo-platform-channel-handle=2496 /prefetch:3","@{filename=f_000144; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data; timestamp=1743174942},@{filename=f_000130; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data; timestamp=1743174506},@{filename=f_000118; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data; timestamp=1743173664}",
"2025-03-28T15:00:46.196Z","10.0.10.29","High","70","The LSASS process was accessed from the mimikatz hack tool.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T15:00:46.193Z","10.0.10.29","Critical","90","A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T15:00:46.193Z","10.0.10.29","High","70","A suspicious process read lsass memory. Adversaries often use this to steal credentials. If credentials were dumped, change your passwords and review the process tree.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T15:00:42.994Z","10.0.10.29","High","70","A process appears to be launching mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate further.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T15:00:42.993Z","10.0.10.29","High","70","This file meets the machine learning-based on-sensor AV protection's high confidence threshold for malicious files.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T15:00:17.457Z","10.0.10.29","High","70","A process appears to be launching mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate further.","""C:\Users\Nina\Documents\something64.exe""","",
"2025-03-28T15:00:17.457Z","10.0.10.29","High","70","This file meets the machine learning-based on-sensor AV protection's high confidence threshold for malicious files.","""C:\Users\Nina\Documents\something64.exe""","",
"2025-03-28T14:58:42.617Z","10.0.10.29","High","70","A suspicious process read lsass memory. Adversaries often use this to steal credentials. If credentials were dumped, change your passwords and review the process tree.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T14:58:42.614Z","10.0.10.29","High","70","The LSASS process was accessed from the mimikatz hack tool.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T14:58:42.614Z","10.0.10.29","Critical","90","A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T14:57:25.221Z","10.0.10.29","High","70","A process appears to be launching mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate further.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T14:57:25.22Z","10.0.10.29","High","70","This file meets the machine learning-based on-sensor AV protection's high confidence threshold for malicious files.","""C:\Users\Nina\Documents\something64.exe"" ","",
"2025-03-28T14:57:11.499Z","10.0.10.29","High","70","A file written to the file system meets the on-sensor machine learning high confidence threshold for malicious files. Detection is based on a high degree of entropy, packing, anti-malware evasion, or other similarity to known malware.","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ","@{filename=something64.exe; filepath=\Device\HarddiskVolume1\Users\Nina\Documents; timestamp=1743173829},@{filename=__PSScriptPolicyTest_2cghwv5g.5mr.ps1; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Temp\1; timestamp=1743173682},@{filename=something64.exe; filepath=\Device\HarddiskVolume1\Users\Nina\Documents; timestamp=1743173831}",
"2025-03-28T14:57:11.498Z","10.0.10.29","High","70","A process has written a suspicious file to disk. Adversaries may write a malicious file to a commonly trusted directory, use a benign name, or a mismatched file extension. This is done for the sake of evading defenses and observation. Check the activity and surrounding events are expected in your environment.","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ","@{filename=something64.exe; filepath=\Device\HarddiskVolume1\Users\Nina\Documents; timestamp=1743173829},@{filename=__PSScriptPolicyTest_2cghwv5g.5mr.ps1; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Temp\1; timestamp=1743173682},@{filename=something64.exe; filepath=\Device\HarddiskVolume1\Users\Nina\Documents; timestamp=1743173831}",
"2025-03-28T14:54:54.211Z","10.0.10.29","High","70","A process has written a suspicious file to disk. Adversaries may write a malicious file to a commonly trusted directory, use a benign name, or a mismatched file extension. This is done for the sake of evading defenses and observation. Check the activity and surrounding events are expected in your environment.","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" ","@{filename=wallet-webui-925.baa79171a74ad52b0a67.chunk.js; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Temp\1\chrome_Unpacker_BeginUnzipping8224_1259850250; timestamp=1743167197},@{filename=app-setup.js; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Temp\1\chrome_Unpacker_BeginUnzipping8224_1259850250\Wallet-Checkout; timestamp=1743167197},@{filename=travel-facilitated-booking-bing.js; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Temp\1\chrome_Unpacker_BeginUnzipping8224_1207634482; timestamp=1743166162},@{filename=wallet-buynow.bundle.js; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Temp\1\chrome_Unpacker_BeginUnzipping8224_1259850250\Wallet-BuyNow; timestamp=1743167197},@{filename=well_known_domains.dll; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Temp\1\chrome_Unpacker_BeginUnzipping8224_1946565213; timestamp=1743166665},@{filename=wallet-webui-992.268aa821c3090dce03cb.chunk.js; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Temp\1\chrome_Unpacker_BeginUnzipping8224_1259850250; timestamp=1743167197},@{filename=tokenized-card.bundle.js; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Temp\1\chrome_Unpacker_BeginUnzipping8224_1259850250\Tokenized-Card; timestamp=1743167197},@{filename=wallet-webui-560.da6c8914bf5007e1044c.chunk.js; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Temp\1\chrome_Unpacker_BeginUnzipping8224_1259850250; timestamp=1743167197},@{filename=buynow_driver.js; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Temp\1\chrome_Unpacker_BeginUnzipping8224_1259850250; timestamp=1743167196},@{filename=load-ec-deps.bundle.js; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Temp\1\chrome_Unpacker_BeginUnzipping8224_1259850250\Wallet-Checkout; timestamp=1743167197}",
"2025-03-28T14:54:24.951Z","10.0.10.29","High","70","A file written to the file system meets the on-sensor machine learning high confidence threshold for malicious files. Detection is based on a high degree of entropy, packing, anti-malware evasion, or other similarity to known malware.","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2156,i,15143773492852869997,2182156210661159266,262144 --variations-seed-version --mojo-platform-channel-handle=2496 /prefetch:3","@{filename=f_000130; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data; timestamp=1743174506},@{filename=f_000144; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data; timestamp=1743174942},@{filename=f_000118; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data; timestamp=1743173664}",
"2025-03-28T14:54:24.951Z","10.0.10.29","High","70","A process has written a suspicious file to disk. Adversaries may write a malicious file to a commonly trusted directory, use a benign name, or a mismatched file extension. This is done for the sake of evading defenses and observation. Check the activity and surrounding events are expected in your environment.","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2156,i,15143773492852869997,2182156210661159266,262144 --variations-seed-version --mojo-platform-channel-handle=2496 /prefetch:3","@{filename=f_000130; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data; timestamp=1743174506},@{filename=f_000144; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data; timestamp=1743174942},@{filename=f_000118; filepath=\Device\HarddiskVolume1\Users\Nina\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data; timestamp=1743173664}",
"2025-03-28T14:51:10.383Z","10.0.10.29","High","70","The LSASS process was accessed from the mimikatz hack tool.","""C:\Users\Nina\Documents\something.exe"" ","",
"2025-03-28T14:51:10.383Z","10.0.10.29","Critical","90","A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree.","""C:\Users\Nina\Documents\something.exe"" ","",
"2025-03-28T14:49:10.294Z","10.0.10.29","High","70","This file meets the machine learning-based on-sensor AV protection's high confidence threshold for malicious files.","""C:\Users\Nina\Documents\something.exe"" ","",
"2025-03-28T14:49:10.294Z","10.0.10.29","High","70","A process appears to be launching mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate further.","""C:\Users\Nina\Documents\something.exe"" ","",
"2025-03-28T14:48:52.123Z","10.0.10.29","High","70","A process appears to be launching mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate further.","""C:\Users\Nina\Documents\something.exe"" ","",
"2025-03-28T14:48:52.123Z","10.0.10.29","High","70","This file meets the machine learning-based on-sensor AV protection's high confidence threshold for malicious files.","""C:\Users\Nina\Documents\something.exe"" ","",
"2025-03-28T14:14:29.405Z","10.0.10.29","High","70","A process loaded a module that shares characteristics with a known malicious file. Review the modules loaded by the process.","""C:\Users\alice\Downloads\winPEASany.exe""","",
"2025-03-28T14:14:28.393Z","10.0.10.29","Informational","10","This file meets the machine learning-based on-sensor AV protection's lowest-confidence threshold for malicious files.","""C:\Users\alice\Downloads\winPEASany.exe""","",
"2025-03-28T14:13:46.647Z","10.0.10.29","High","70","A process loaded a module that shares characteristics with a known malicious file. Review the modules loaded by the process.","winPEASany.exe","",
"2025-03-28T14:13:45.636Z","10.0.10.29","Informational","10","This file meets the machine learning-based on-sensor AV protection's lowest-confidence threshold for malicious files.","winPEASany.exe","",
"2025-03-28T14:13:19.234Z","10.0.10.29","High","70","A process associated with a known ransomware campaign launched. Investigate the host for signs of a ransomware attack.","""C:\Users\alice\Downloads\winPEASany.exe"" ","@{filename=sqlite.interop.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\Costura\27562734BD0EFF9434A8AA8BED4CA874\64; timestamp=1743171135},@{filename=sqlite.interop.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\Costura\27562734BD0EFF9434A8AA8BED4CA874\64; timestamp=1743171136}",
"2025-03-28T14:13:12.998Z","10.0.10.29","Medium","50","A suspicious process related to a likely malicious file was launched. Review any binaries involved as they might be related to malware.","""C:\Users\alice\Downloads\winPEASany.exe"" ","@{filename=sqlite.interop.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\Costura\27562734BD0EFF9434A8AA8BED4CA874\64; timestamp=1743171135},@{filename=sqlite.interop.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\Costura\27562734BD0EFF9434A8AA8BED4CA874\64; timestamp=1743171136}",
"2025-03-28T14:12:37.066Z","10.0.10.29","High","70","The LSASS process was accessed from the mimikatz hack tool.","""C:\Users\Nina\Documents\something.exe"" ","",
"2025-03-28T14:12:37.066Z","10.0.10.29","Critical","90","A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree.","""C:\Users\Nina\Documents\something.exe"" ","",
"2025-03-28T14:12:16.823Z","10.0.10.29","High","70","A process loaded a module that shares characteristics with a known malicious file. Review the modules loaded by the process.","""C:\Users\alice\Downloads\winPEASany.exe"" ","@{filename=sqlite.interop.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\Costura\27562734BD0EFF9434A8AA8BED4CA874\64; timestamp=1743171135},@{filename=sqlite.interop.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\Costura\27562734BD0EFF9434A8AA8BED4CA874\64; timestamp=1743171136}",
"2025-03-28T14:12:15.155Z","10.0.10.29","Informational","10","This file meets the machine learning-based on-sensor AV protection's lowest-confidence threshold for malicious files.","""C:\Users\alice\Downloads\winPEASany.exe"" ","@{filename=sqlite.interop.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\Costura\27562734BD0EFF9434A8AA8BED4CA874\64; timestamp=1743171135},@{filename=sqlite.interop.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\Costura\27562734BD0EFF9434A8AA8BED4CA874\64; timestamp=1743171136}",
"2025-03-28T14:12:07.029Z","10.0.10.29","High","70","A process appears to be launching mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate further.","""C:\Users\Nina\Documents\something.exe"" ","",
"2025-03-28T14:12:07.029Z","10.0.10.29","High","70","This file meets the machine learning-based on-sensor AV protection's high confidence threshold for malicious files.","""C:\Users\Nina\Documents\something.exe"" ","",
"2025-03-28T14:12:05.069Z","10.0.10.29","Informational","10","A file written to the file-system meets the File Analysis ML algorithm's lowest-confidence threshold for malware.","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" ","@{filename=Microsoft.CognitiveServices.Speech.core.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\chrome_Unpacker_BeginUnzipping7624_843367372; timestamp=1743160709},@{filename=well_known_domains.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\chrome_Unpacker_BeginUnzipping7624_399236233; timestamp=1743160549},@{filename=Microsoft Edge.lnk; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar; timestamp=1743159839},@{filename=widevinecdm.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\chrome_Unpacker_BeginUnzipping7624_1312540430\_platform_specific\win_x64; timestamp=1743161189},@{filename=domain_actions.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\chrome_Unpacker_BeginUnzipping7624_1276887557; timestamp=1743160627},@{filename=DirectML.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\chrome_Unpacker_BeginUnzipping7624_1420283482; timestamp=1743161299},@{filename=onnxruntime.dll; filepath=\Device\HarddiskVolume1\Users\alice\AppData\Local\Temp\2\chrome_Unpacker_BeginUnzipping7624_1420283482; timestamp=1743161299},@{filename=winPEASany.exe; filepath=\Device\HarddiskVolume1\Users\alice\Downloads; timestamp=1743171125}",
