timestamp,host,severity,level,description,log
2025-03-28T14:53:17.382Z,suricata,low,3,TGI HUNT Suricata Alert: TGI HUNT HTTP Request to 127.0.0.1,"{""timestamp"":""2025-03-28T14:53:16.251650+0000"",""flow_id"":1259985638812299,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.1.30"",""src_port"":33366,""dest_ip"":""10.0.1.12"",""dest_port"":80,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""metadata"":{""flowbits"":[""http.dottedquadhost""]},""community_id"":""1:175rftn0DUQPceXqRQcWUn24xbQ="",""tx_id"":0,""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":2610636,""rev"":1,""signature"":""TGI HUNT HTTP Request to 127.0.0.1"",""category"":""A Network Trojan was detected"",""severity"":1},""tunnel"":{""src_ip"":""10.0.1.12"",""src_port"":65464,""dest_ip"":""10.0.1.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""http"":{""hostname"":""127.0.0.1"",""http_port"":8081,""url"":""/api/placeholder/1200/600"",""http_user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"",""http_content_type"":""text/html"",""http_refer"":""http://127.0.0.1:8081/"",""http_method"":""GET"",""protocol"":""HTTP/1.1"",""status"":404,""length"":1245},""app_proto"":""http"",""direction"":""to_server"",""flow"":{""pkts_toserver"":7,""pkts_toclient"":3,""bytes_toserver"":1790,""bytes_toclient"":1555,""start"":""2025-03-28T14:53:16.227827+0000"",""src_ip"":""10.0.1.30"",""dest_ip"":""10.0.1.12"",""src_port"":33366,""dest_port"":80},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743173548"",""source"":""suricata""}"

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
2025-03-28T15:17:36.768Z,DC1,low,3,Windows Logon Success,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		DC1$
	Account Domain:		PLUMETECH.LOCAL
	Logon ID:		0xBE80AB
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{8174323e-2748-0e5a-cc1f-e855b4dc4e26}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	::1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
2025-03-28T15:17:36.799Z,DC1,low,3,Windows Logon Success,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		DC1$
	Account Domain:		PLUMETECH.LOCAL
	Logon ID:		0xBE82B8
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{8174323e-2748-0e5a-cc1f-e855b4dc4e26}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	::1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
2025-03-28T15:17:54.532Z,OTDC1,low,3,Windows Logon Success,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		OTDC1$
	Account Domain:		PLUMETECH-OT.LOCAL
	Logon ID:		0xB85E3D
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{a684dd32-dad5-2064-8448-750763592468}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	::1
	Source Port:		53449

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
2025-03-28T15:17:55.257Z,DC1,low,3,Windows Logon Success,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		DC1$
	Account Domain:		PLUMETECH.LOCAL
	Logon ID:		0xC097A8
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{cf36c527-7ba4-d044-9456-e9604dd28b6d}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	::1
	Source Port:		60355

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
2025-03-28T15:18:36.887Z,suricata,low,3,Informational Suricata Alert: ET INFO Out-of-Band Interaction Domain in DNS Lookup (oastify .com),"{""timestamp"":""2025-03-28T15:18:36.782708+0000"",""flow_id"":1391382505815133,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.1.30"",""src_port"":51880,""dest_ip"":""8.8.8.8"",""dest_port"":53,""proto"":""UDP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:f5cyTEGHQ+ffCF2JsWmcCIs2d3Y="",""tx_id"":0,""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":2036895,""rev"":1,""signature"":""ET INFO Out-of-Band Interaction Domain in DNS Lookup (oastify .com)"",""category"":""Potentially Bad Traffic"",""severity"":2,""metadata"":{""attack_target"":[""Client_Endpoint""],""confidence"":[""High""],""created_at"":[""2022_06_07""],""deployment"":[""Perimeter""],""signature_severity"":[""Informational""],""updated_at"":[""2022_06_07""]}},""tunnel"":{""src_ip"":""10.0.1.30"",""src_port"":65416,""dest_ip"":""10.0.1.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""dns"":{""query"":[{""type"":""query"",""id"":61203,""rrname"":""polling.oastify.com"",""rrtype"":""A"",""tx_id"":0,""opcode"":0}]},""app_proto"":""dns"",""direction"":""to_server"",""flow"":{""pkts_toserver"":1,""pkts_toclient"":0,""bytes_toserver"":65,""bytes_toclient"":0,""start"":""2025-03-28T15:18:36.782708+0000"",""src_ip"":""10.0.1.30"",""dest_ip"":""8.8.8.8"",""src_port"":51880,""dest_port"":53},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743174636"",""source"":""suricata""}"
2025-03-28T15:18:36.890Z,suricata,low,3,Informational Suricata Alert: ET INFO Out-of-Band Interaction Domain in DNS Lookup (oastify .com),"{""timestamp"":""2025-03-28T15:18:36.782708+0000"",""flow_id"":1391382505815133,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.1.30"",""src_port"":51880,""dest_ip"":""8.8.8.8"",""dest_port"":53,""proto"":""UDP"",""pkt_src"":""vxlan encapsulation"",""community_id"":""1:f5cyTEGHQ+ffCF2JsWmcCIs2d3Y="",""tx_id"":1,""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":2036895,""rev"":1,""signature"":""ET INFO Out-of-Band Interaction Domain in DNS Lookup (oastify .com)"",""category"":""Potentially Bad Traffic"",""severity"":2,""metadata"":{""attack_target"":[""Client_Endpoint""],""confidence"":[""High""],""created_at"":[""2022_06_07""],""deployment"":[""Perimeter""],""signature_severity"":[""Informational""],""updated_at"":[""2022_06_07""]}},""tunnel"":{""src_ip"":""10.0.1.30"",""src_port"":65416,""dest_ip"":""10.0.1.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""dns"":{""query"":[{""type"":""query"",""id"":57629,""rrname"":""polling.oastify.com"",""rrtype"":""AAAA"",""tx_id"":1,""opcode"":0}]},""app_proto"":""dns"",""direction"":""to_server"",""flow"":{""pkts_toserver"":2,""pkts_toclient"":0,""bytes_toserver"":130,""bytes_toclient"":0,""start"":""2025-03-28T15:18:36.782708+0000"",""src_ip"":""10.0.1.30"",""dest_ip"":""8.8.8.8"",""src_port"":51880,""dest_port"":53},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743174636"",""source"":""suricata""}"
2025-03-28T15:18:54.637Z,OTDC1,low,3,Windows Logon Success,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		OTDC1$
	Account Domain:		PLUMETECH-OT.LOCAL
	Logon ID:		0xBCF828
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{a684dd32-dad5-2064-8448-750763592468}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	::1
	Source Port:		53450

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
2025-03-28T15:18:54.941Z,suricata,low,3,Informational Suricata Alert: ET HUNTING curl User-Agent to Dotted Quad,"{""timestamp"":""2025-03-28T15:18:54.033350+0000"",""flow_id"":1740766333355761,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.1.30"",""src_port"":37098,""dest_ip"":""10.0.1.12"",""dest_port"":80,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""metadata"":{""flowbits"":[""http.dottedquadhost""]},""community_id"":""1:89ddQzmiqmExGPNeRuQTOmvRr1M="",""tx_id"":0,""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":2034567,""rev"":1,""signature"":""ET HUNTING curl User-Agent to Dotted Quad"",""category"":""Potentially Bad Traffic"",""severity"":2,""metadata"":{""attack_target"":[""Client_Endpoint""],""confidence"":[""Medium""],""created_at"":[""2021_12_01""],""deployment"":[""Perimeter""],""signature_severity"":[""Informational""],""updated_at"":[""2021_12_01""]}},""tunnel"":{""src_ip"":""10.0.1.30"",""src_port"":65422,""dest_ip"":""10.0.1.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""http"":{""hostname"":""10.0.1.12"",""url"":""/"",""http_user_agent"":""curl/8.5.0"",""http_content_type"":""text/html"",""http_method"":""GET"",""protocol"":""HTTP/1.1"",""status"":200,""length"":2670},""app_proto"":""http"",""direction"":""to_server"",""flow"":{""pkts_toserver"":7,""pkts_toclient"":14,""bytes_toserver"":524,""bytes_toclient"":19445,""start"":""2025-03-28T15:18:54.012087+0000"",""src_ip"":""10.0.1.30"",""dest_ip"":""10.0.1.12"",""src_port"":37098,""dest_port"":80},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743174636"",""source"":""suricata""}"
2025-03-28T15:18:54.941Z,suricata,low,3,TGI HUNT Suricata Alert: TGI HUNT Curl to Bare IP Address,"{""timestamp"":""2025-03-28T15:18:54.033350+0000"",""flow_id"":1740766333355761,""in_iface"":""ens5"",""event_type"":""alert"",""src_ip"":""10.0.1.30"",""src_port"":37098,""dest_ip"":""10.0.1.12"",""dest_port"":80,""proto"":""TCP"",""pkt_src"":""vxlan encapsulation"",""metadata"":{""flowbits"":[""http.dottedquadhost""]},""community_id"":""1:89ddQzmiqmExGPNeRuQTOmvRr1M="",""tx_id"":0,""alert"":{""action"":""allowed"",""gid"":1,""signature_id"":2610804,""rev"":1,""signature"":""TGI HUNT Curl to Bare IP Address"",""category"":""Potentially Bad Traffic"",""severity"":2},""tunnel"":{""src_ip"":""10.0.1.30"",""src_port"":65422,""dest_ip"":""10.0.1.9"",""dest_port"":4789,""proto"":""UDP"",""depth"":1,""pkt_src"":""wire/pcap""},""http"":{""hostname"":""10.0.1.12"",""url"":""/"",""http_user_agent"":""curl/8.5.0"",""http_content_type"":""text/html"",""http_method"":""GET"",""protocol"":""HTTP/1.1"",""status"":200,""length"":2670},""app_proto"":""http"",""direction"":""to_server"",""flow"":{""pkts_toserver"":7,""pkts_toclient"":14,""bytes_toserver"":524,""bytes_toclient"":19445,""start"":""2025-03-28T15:18:54.012087+0000"",""src_ip"":""10.0.1.30"",""dest_ip"":""10.0.1.12"",""src_port"":37098,""dest_port"":80},""capture_file"":""/var/log/suricata/nsm_data//log.pcap.1743174636"",""source"":""suricata""}"
2025-03-28T15:18:55.332Z,DC1,low,3,Windows Logon Success,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		DC1$
	Account Domain:		PLUMETECH.LOCAL
	Logon ID:		0xC70409
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{cf36c527-7ba4-d044-9456-e9604dd28b6d}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	::1
	Source Port:		60356

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
2025-03-28T15:19:11.045Z,DC1,low,5,Registry Key Integrity Checksum Changed,"Registry Key '[x32] HKEY_LOCAL_MACHINE\Security\Policy\Accounts' modified
Mode: scheduled
Changed attributes: mtime
Group ownership was 'S-1-5-32-544', now it is 'S-1-5-18'
Old modification time was: '1743173253', now it is '1743174686'
"
2025-03-28T15:19:11.092Z,DC1,low,5,Registry Key Integrity Checksum Changed,"Registry Key '[x32] HKEY_LOCAL_MACHINE\Security\RXACT' modified
Mode: scheduled
Changed attributes: mtime
Group ownership was 'S-1-5-32-544', now it is 'S-1-5-18'
Old modification time was: '1743173255', now it is '1743175055'
"
2025-03-28T15:19:16.196Z,ENG1,low,5,Registry Key Integrity Checksum Changed,"Registry Key '[x32] HKEY_LOCAL_MACHINE\Security\Policy\Accounts' modified
Mode: scheduled
Changed attributes: mtime
Group ownership was 'S-1-5-32-544', now it is 'S-1-5-18'
Old modification time was: '1743173271', now it is '1743173354'
"
2025-03-28T15:19:16.256Z,ENG1,low,5,Registry Key Integrity Checksum Changed,"Registry Key '[x32] HKEY_LOCAL_MACHINE\Security\RXACT' modified
Mode: scheduled
Changed attributes: mtime
Group ownership was 'S-1-5-32-544', now it is 'S-1-5-18'
Old modification time was: '1743173271', now it is '1743173354'
"
2025-03-28T15:19:18.494Z,FS1,low,5,Registry Key Integrity Checksum Changed,"Registry Key '[x32] HKEY_LOCAL_MACHINE\Security\Policy\Accounts' modified
Mode: scheduled
Changed attributes: mtime
Group ownership was 'S-1-5-32-544', now it is 'S-1-5-18'
Old modification time was: '1743173271', now it is '1743173355'
"
2025-03-28T15:19:18.537Z,FS1,low,5,Registry Key Integrity Checksum Changed,"Registry Key '[x32] HKEY_LOCAL_MACHINE\Security\RXACT' modified
Mode: scheduled
Changed attributes: mtime
Group ownership was 'S-1-5-32-544', now it is 'S-1-5-18'
Old modification time was: '1743173271', now it is '1743173355'
"
2025-03-28T15:19:22.931Z,DC1,low,5,Registry Key Integrity Checksum Changed,"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CSAgent\Sim' modified
Mode: scheduled
Changed attributes: mtime
Group ownership was 'S-1-5-32-544', now it is 'S-1-5-18'
Old modification time was: '1743173113', now it is '1743174913'
"
2025-03-28T15:19:22.935Z,DC1,low,5,Registry Value Integrity Checksum Changed,"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CSAgent\Sim\NT' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: 'd8c974e55f930f8b9b7a4bb601810b1b'
New md5sum is : '4d8c94cc3f66917f08bffb685cddd399'
Old sha1sum was: 'bf5ea0d47b6c4fd51048eb12851f43b4f26b6f03'
New sha1sum is : 'dda431f16272ee042c8aa7a53ed1a442c64bd780'
Old sha256sum was: '347eb11ad9b31063cbc4595e2f1a72d4c57c88745736f416351a54329bce5227'
New sha256sum is : '7a6b6360c22e911e0aa6cbc33c667074c2ce2a7e7939e790e2586a615804e05d'
"
2025-03-28T15:19:22.941Z,DC1,low,5,Registry Value Integrity Checksum Changed,"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CSAgent\Sim\IDP:Watchdog.ServiceTicksUnderThreshold' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '8cc8a908f9f04fab0f718889285bc247'
New md5sum is : '922ba735f5f01fae48d00f7617cc9aa2'
Old sha1sum was: '612df904036c611ad96005954ce36a9fa947351c'
New sha1sum is : '48135a1d62458f71711632be7b7208bcad75e71a'
Old sha256sum was: '4c7bd668875cff9087795ee30751fd99b27d969290a23b471ef9447a7660ca3f'
New sha256sum is : 'e073baf5788135f120212273ceddf4607fd66b9fc731700e7993381b5347117c'
"
2025-03-28T15:19:22.957Z,DC1,low,5,Registry Value Integrity Checksum Changed,"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CSAgent\Sim\IDP:Watchdog.TicksUnderThreshold' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '8cc8a908f9f04fab0f718889285bc247'
New md5sum is : '922ba735f5f01fae48d00f7617cc9aa2'
Old sha1sum was: '612df904036c611ad96005954ce36a9fa947351c'
New sha1sum is : '48135a1d62458f71711632be7b7208bcad75e71a'
Old sha256sum was: '4c7bd668875cff9087795ee30751fd99b27d969290a23b471ef9447a7660ca3f'
New sha256sum is : 'e073baf5788135f120212273ceddf4607fd66b9fc731700e7993381b5347117c'
"
2025-03-28T15:19:23.287Z,DC1,low,5,Registry Key Integrity Checksum Changed,"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DFSR\Access Checks\Replication Groups\682EB227-39F8-49E2-8E76-EE58EEA4811D' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743173213', now it is '1743175017'
"
2025-03-28T15:19:24.909Z,FS1,low,5,Registry Key Integrity Checksum Changed,"Registry Key '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{c9abcf16-8dc2-4a95-bae3-24fd98f2ed29}' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743035980', now it is '1743173627'
"
2025-03-28T15:19:24.911Z,FS1,low,5,Registry Value Integrity Checksum Changed,"Registry Value '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{c9abcf16-8dc2-4a95-bae3-24fd98f2ed29}\AppPath' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '86552ed4e97d5442e869c56c8c68fd39'
New md5sum is : 'c7cd0aa0fcd3d49697cde3efbe06756e'
Old sha1sum was: '433d8ba940fc67b0dfa499151392d94222c6aa07'
New sha1sum is : 'a1ff00d55e8acf553a383ef04ba9852964ae0510'
Old sha256sum was: '39cf0af02576e18288f81e47ef6d5b51f581e267ef69430ebf4b8267f16aa304'
New sha256sum is : '534f889f179a8dd3ea4beb1011fcb02b2585c4200ce84432683862b002c54d4e'
"
2025-03-28T15:19:26.533Z,ENG1,low,5,Registry Key Integrity Checksum Changed,"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3248427853-3497112689-1838513565-500' modified
Mode: scheduled
Changed attributes: mtime
Group ownership was 'S-1-5-32-544', now it is 'S-1-5-18'
Old modification time was: '1743173278', now it is '1743173465'
"
2025-03-28T15:19:26.536Z,ENG1,low,5,Registry Value Integrity Checksum Changed,"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3248427853-3497112689-1838513565-500\\Device\HarddiskVolume3\Windows\System32\WindowsPowerShell\v1.0\powershell.exe' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '06b403233a40fc29246f0d4fde7b679e'
New md5sum is : '058633b52abb807d453b2047845e84da'
Old sha1sum was: '7e0a0eaa180f462a3398282fab87954d64dcf8eb'
New sha1sum is : '1d69f45af08fcf1a957d8cc87f22e1630f968c5c'
Old sha256sum was: '607d40716164d6d07e691d196c7825b54c26c402b6db24e9fcec23cfb8eeafc9'
New sha256sum is : '0639116e781984915c6e03a086778818c6af8dcf89e6dcbd70f23cdff11e2843'
"
2025-03-28T15:19:27.974Z,ENG1,low,5,Registry Key Integrity Checksum Changed,"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CSAgent\Sim' modified
Mode: scheduled
Changed attributes: mtime
Group ownership was 'S-1-5-32-544', now it is 'S-1-5-18'
Old modification time was: '1743173122', now it is '1743173572'
"
2025-03-28T15:19:28.017Z,ENG1,low,5,Registry Value Integrity Checksum Changed,"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CSAgent\Sim\NT' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '31992250e4b1f1b14e6f65b67dae6264'
New md5sum is : 'e32e3fd412fdd0e57ad703235bfe100c'
Old sha1sum was: '40625bfbdfe005d9cc4fadaa1a41adbceae8192f'
New sha1sum is : '6ccaaf4ab43bdff4da3239b00c7c6451aaacae0d'
Old sha256sum was: 'a58580f6b3f11eef39c2806a6639d8fad9dec02981a13112c431d0ca704696d6'
New sha256sum is : '4cb5a8c45bfec0d30c965c0268eb09f0a361ae10f79a9b91aad6afc5c4c67d5c'
"
2025-03-28T15:19:32.536Z,FS1,low,5,Registry Key Integrity Checksum Changed,"Registry Key '[x32] HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{c9abcf16-8dc2-4a95-bae3-24fd98f2ed29}' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743035980', now it is '1743173627'
