SEVERITY,ID,OCCURRED_AT,TYPE,DETECTION_QUADS,SUMMARY,CONTENT,DETECTION,ASSET_IDS,SOURCE_HOST_NAME,DESTINATION_HOST_NAME,SOURCE_IP,DESTINATION_IP,OTHER_IP,SOURCE,PACKET_CAPTURE_STATE
Low,38704,2025-03-28T15:17:29Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.44.,SSH Authentication Failure,"2896,1789",,,10.0.242.127,10.0.8.44,,c5803494-86cc-495e-a249-026cced14b26,
Low,38706,2025-03-28T15:17:21Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.11.,SSH Authentication Failure,"1779,2896",,,10.0.242.127,10.0.8.11,,3b7167f9-68db-4a9b-9ffa-13b629c8204c,
Low,38715,2025-03-28T15:17Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.43.,SSH Authentication Failure,"1690,2896",,,10.0.242.127,10.0.8.43,,54865c58-902c-4d05-8daa-6574def8b8c5,
Low,38716,2025-03-28T15:16:07Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.44.,SSH Authentication Failure,"2896,1789",,,10.0.242.127,10.0.8.44,,5dfd0486-f598-4678-8424-0eb7715dae4c,
Low,38720,2025-03-28T15:15:52Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.29.,SSH Authentication Failure,"1687,2896",,,10.0.242.127,10.0.8.29,,913c1f52-45e4-4123-9aa8-a5f0d62b843b,
Low,38722,2025-03-28T15:15:48Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.60.,SSH Authentication Failure,"2896,1870",,,10.0.242.127,10.0.8.60,,ea5bcd20-efc7-4e54-b9e4-a5b3f8d08005,
Low,38725,2025-03-28T15:15:48Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.45.,SSH Authentication Failure,"2896,1787",,,10.0.242.127,10.0.8.45,,4a541547-8d5d-4b05-8bf8-fda468d91ca7,
Low,38726,2025-03-28T15:13:31Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.11.,SSH Authentication Failure,"1779,2896",,,10.0.242.127,10.0.8.11,,010bcbb4-2ee1-4ea2-b861-e6ea2a8ac0be,
Low,38727,2025-03-28T15:14:32Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.43.,SSH Authentication Failure,"1690,2896",,,10.0.242.127,10.0.8.43,,7bd88dcb-14fc-4d92-934d-5cc5ea035d85,
Low,38729,2025-03-28T15:14:07Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.59.,SSH Authentication Failure,"2896,1781",,,10.0.242.127,10.0.8.59,,7c367878-9dda-47f9-b9b0-b0bab69a7f44,
Low,38734,2025-03-28T15:12:56Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.29.,SSH Authentication Failure,"1687,2896",,,10.0.242.127,10.0.8.29,,8c593a6f-ff81-4f21-a9d2-1b97d5b5bf0a,
Low,38736,2025-03-28T14:19:34Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.30.,SSH Authentication Failure,"2896,1916",,,10.0.242.127,10.0.8.30,,f2a69e3d-3aac-4095-ae6b-92b17f7604e9,
Medium,39265,2025-03-28T15:14:13Z,Communication,Threat Behavior,Multiple Suricata Alerts,"Asset 4059 involved in 4 unique Suricata alerts: ['9000904', '2014819', '9000903', '20240074']; ['HTTP Download PE EXE or DLL', 'HTTP Download Packed Executable', 'ET INFO Packed Executable Download', 'Win32 API Function - WriteFile and CreateFile']. IPs: 10.0.8.12 184.25.50.171.",Multiple Suricata Alerts,"4059,1784",,,184.25.50.171,10.0.8.12,,,
Low,39351,2025-03-28T14:33:06Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.30.,SSH Authentication Failure,"2896,1916",,,10.0.242.127,10.0.8.30,,5fb5d4cc-088c-49d1-9a43-7d3fef62a1cc,
Low,39353,2025-03-28T14:30:26Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.30.,SSH Authentication Failure,"2896,1916",,,10.0.242.127,10.0.8.30,,53d32681-c8c7-4f69-bddf-5d7a1d933a79,
Low,39354,2025-03-28T14:30:02Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.30.,SSH Authentication Failure,"2896,1916",,,10.0.242.127,10.0.8.30,,5723db9a-920e-4394-9f9d-3c66dac61d58,
Low,39382,2025-03-28T14:52Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.30.,SSH Authentication Failure,"2896,1916",,,10.0.242.127,10.0.8.30,,9bc2a479-cbf5-41ad-9990-f2ef5f208fe1,
Low,39383,2025-03-28T14:52:31Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.30.,SSH Authentication Failure,"2896,1916",,,10.0.242.127,10.0.8.30,,53dc7afc-2166-4701-a4d9-211731e378d9,
Low,39693,2025-03-28T14:19:34Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.8.30.,SSH Authentication Failure,"2896,1916",,,10.0.242.127,10.0.8.30,,4e3bfc6a-e0e0-4cd6-afc3-efdf137812fa,
